Transaction Set ID,Transaction Set Control Number,Transaction Set Purpose Code,Reference ID,Report Creation Date,Report Type Code,Report Start Date,Report End Date,Distributor Name,Distributor Identification Code Qualifier,Distributor Identification Code,Product Transfer Type Code,,.1,Reference ID Qualifier,Contract Number,Ship To Name,Ship To Identification Code Qualifier,Ship To Identification Code,Address Information,Address Information.1,City Name,State or Province Code,Postal Code,Quantity Qualifier,Quantity,UOM,Assigned Identification,Product/Service ID Qualifier1,Product/Service ID1,Product/Service ID Qualifier2,Product/Service ID2,Product/Service ID Qualifier3,Product/Service ID3,UOM.1,Unit Price,Basis of Unit Price Code,Amount Qualifier Code,Monetary Amount,Item Description Type,.2,Description,Number of Line Items,Number of Included Segments,Manufacturer Name
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,294000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0085760,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,281000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,42865010502,PI,4525796,MG,010503,EA,526.7,WH,1,1053.4,F,,ZENPEP 25000U 100 DR,,,
,,,0085793,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,295000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,851.26,F,,ZENPEP 20000U 100 DR,,,
,,,0085923,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,286000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0085939,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,CANNON PHARMACY MOORESVILLE,11,FC1198363,521 EAST PLAZA DR.,,MOORESVILLE,NC,281150000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0085976,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,KROGER PHARMACY 11404,11,BK2900985,14010 ABERCORN STREET,,SAVANNAH,GA,314190000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914021460,PI,3922127,MG,589140,EA,20.9,WH,1,20.9,F,,AQUADEKS 60ML PED BCHRY,,,
,,,0086258,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,282000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,,,
,,,0086278,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,276000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0086360,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,286000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010202,PI,4259891,MG,010202,EA,313.34,WH,1,313.34,F,,ZENPEP 15000U 100 DR,,,
,,,0086731,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,278000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,,,
,,,0086774,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,232000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0086781,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,281000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,9,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,1135.08,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0086793,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,244000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0086838,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,275000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0086842,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,277000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0086887,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,232000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,1418.32,F,,CANASA 1000MG 30 RECTAL,,,
,,,0088427,,,,,,,,SS,,,DI,00008573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,DUKE UH OUTPATIENT PHS S/T,11,AD3189380,2301 ERWIN ROAD DUMC #3089,,DURHAM,NC,277100000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,851.26,F,,ZENPEP 20000U 100 DR,,,
,,,0088841,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,296000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,216.95,F,,ZENPEP 10000U 100 DR,,,
,,,0089046,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,282000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,CT,,N4,58914080244,PI,2522456,MG,80244,CT,6.39,WH,1,12.78,F,,SCANDISHAKE 4X3OZ STRAWBERRY,,,
,,,0089422,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,EAST GEORGIA REGIONAL MED CTR,11,BS5013761,1499 FAIR ROAD,,STATESBORO,GA,304580000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,459.94,F,,BENTYL 10MG/ML 5X2ML,,,
,,,0089440,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,285000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,425.63,F,,ZENPEP 20000U 100 DR,,,
,,,0090114,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,DUKE RALEIGH HOSPITAL,11,BR6157172,3400 WAKE FOREST ROAD,,RALEIGH,NC,276090000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,7,CT,,N4,58914008052,PI,3955812,MG,008052,CT,229.97,WH,1,1609.79,F,,BENTYL 10MG/ML 5X2ML,,,
,,,0090148,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,314000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0090310,,,,,,,,SS,,,DI,00008573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,BARRINGER PHARMACY 340BOP ST,11,BB2926016,HOSPITAL DR BX 800674,,CHARLOTTESVILLE,VA,229080000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,1276.89,F,,ZENPEP 20000U 100 DR,,,
,,,0090394,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FRED'S PHARMACY  #2106 RX,11,BF8427444,480 NELSON BLVD.,,KINGSTREE,SC,295560000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0090506,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"STANLEY LABS, INC",11,BS4080862,3300-A MONROE ROAD,,CHARLOTTE,NC,282050000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0090594,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,240000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0090770,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PLAZA PHARMACY,11,BD5295793,2105 ACADEMY ROAD,,POWHATAN,VA,231390000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0090933,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GHS-FAMILY PHARMACY AT GMH,11,FG2380866,606 BLACK RIVER ROAD,,GEORGETOWN,SC,294420000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0090953,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PARTNERS PHCY OF VIRGINIA LLC,11,FP0208961,"1610 E PARHAM RD, STE 1610",,RICHMOND,VA,232280000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,5,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,630.6,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0091117,,,,,,,,SS,,,DI,00012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,THOMSON STUDENT HEALTH CENTER,11,AU4981038,1409 DEVINE ST,,COLUMBIA,SC,292080000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0091441,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,BI-LO PHARMACY 5104,11,BB6396938,1610 HWY 17 SOUTH,,SURFSIDE,SC,295750000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0091555,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"WINDSOR POINT PHARMACY, INC.",11,BW5822146,"581 GUY ROAD, SUITE 102",,CLAYTON,NC,275200000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0091572,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,MADISON PHARMACY & HOMECARE,11,BM8594601,125 W. MURPHY STREET,,MADISON,NC,270250000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,,,
,,,0091652,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,UVA HP CNR CTR AUGUSTA WAC ST,11,FU3458761,"57 BEAM LANE, SUITE 300",,FISHERSVILLE,VA,229390000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0091757,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,KROGER PHARMACY 29501,11,BK6935538,2801 HICKS RD,,RICHMOND,VA,232350000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914060120,PI,4898706,MG,060120,EA,609.4,WH,1,609.4,F,,PYLERA 125-140-125MG120 10D PK,,,
,,,0091916,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,296000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0092437,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,MEDICINE SHOPPE #0445 RWNRXINC,11,AR9804243,1357 WEST INNES ST,,SALISBURY,NC,281440000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0092540,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,288000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0092546,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,245000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0092593,,,,,,,,SS,,,DI,00012654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,HOLLADAY HEALTHCARE INC,11,AH3169946,2560 LANDMARK DRIVE,,WINSTON-SALEM,NC,271030000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010102,PI,4259883,MG,010102,EA,216.95,WH,1,216.95,F,,ZENPEP 10000U 100 DR,,,
,,,0092662,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,MIDTOWN PHARMACY LLC,11,BM8534819,941-A CENTER CREST DR,,WHITSETT,NC,273770000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0092714,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,CENTRAL DRUG STORE,11,BP5975240,112 WEST VIRGINIA AVENUE,,BESSEMER CITY,NC,280160000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,,,
,,,0093054,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,NUTRITIONAL SUPPORT SERVICES,11,BN5065520,1200 WOODRUFF ROAD STE C-28,,GREENVILLE,SC,296070000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0093201,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,280000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,,,
,,,0093206,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,HEALTH INNOVATIONS PHCY - CST,11,BH7178696,295 PINEHURST AVE,,SOUTHERN PINES,NC,283870000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0093381,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,292000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0093420,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,VANCEBORO PHARMACY,11,AV8189373,421 FARM LIFE AVENUE & MAIN ST,,VANCEBORO,NC,285860000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0093549,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FRED'S PHARMACY  #2106 RX,11,BF8427444,480 NELSON BLVD.,,KINGSTREE,SC,295560000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,3,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,378.36,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0093635,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,276000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,0093708,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,231000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,6,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,756.72,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0093829,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,272000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,434.72,F,,RECTIV 0.4% 30GM,,,
,,,0093851,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,238000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,42865010202,PI,4259891,MG,010202,EA,313.34,WH,1,313.34,F,,ZENPEP 15000U 100 DR,,,
,,,0094128,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,KMART PHARMACY 4777,11,FK0444175,10500  CENTRUM PARKWAY,,PINEVILLE,NC,281340000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,126.12,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0094133,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,MCNEILL'S LONG TERM CARE PHCY,11,BM7178153,712 TRAM ROAD,,WHITEVILLE,NC,284720000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0094144,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,275000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914001106,PI,3922101,MG,58914,EA,30.19,WH,1,30.19,F,,AQUADEKS 60 SFG,,,
,,,0094154,,,,,,,,SS,,,DI,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,KMART PHARMACY 4873-REDKEY,11,BK3347689,2209 WEST DEKALB,,CAMDEN,SC,290200000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914017014,PI,3590288,MG,017014,EA,126.12,WH,1,252.24,F,,CARAFATE 1GM/10ML 414ML,,,
,,,0094182,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,296000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,58914030180,PI,4768198,MG,030180,EA,434.72,WH,1,869.44,F,,RECTIV 0.4% 30GM,,,
,,,0094230,,,,,,,,SS,,,DI,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,XX,11,XX,XX,XX,XX,XX,286000000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,1,EA,,N4,58914050156,PI,3640638,MG,050156,EA,709.16,WH,1,709.16,F,,CANASA 1000MG 30 RECTAL,,,
,,,,,,,,,,,,,,,,,,,,,,,,32,2,EA,,N4,42865010302,PI,4259909,MG,010302,EA,425.63,WH,1,851.26,F,,ZENPEP 20000U 100 DR,,,
,,,0094261,,,,,,,,SS,,,DI,00010312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
